"","ds","district","y","yhat","yhat_lower","yhat_upper"
"291",2014-12-31 17:00:00,21,-9.84,-9.77421613624892,-9.84456117605204,-9.70660457827301
"292",2014-12-31 17:00:00,22,-23.1,-23.1000000000001,-23.1000000006142,-23.0999999994061
"293",2014-12-31 17:00:00,23,-24.32,-24.1585505846403,-24.272436649767,-24.0422410100745
"294",2014-12-31 17:00:00,24,14.42,14.5528954220601,14.0750013019484,15.0498798370799
"295",2014-12-31 17:00:00,25,-25.07,-24.9464137051379,-25.0400929668926,-24.8515578611845
"296",2014-12-31 17:00:00,26,6.39,6.69458447844021,6.18343264301861,7.19825865848151
"297",2014-12-31 17:00:00,27,32.05,32.0680178340787,31.7573622716738,32.3733009829831
"298",2014-12-31 17:00:00,28,-11.69,-11.589601979093,-11.9537912256218,-11.2295654670146
"299",2014-12-31 17:00:00,29,17.85,18.1151076350432,17.4915538784332,18.6735172262445
"300",2014-12-31 17:00:00,30,14.81,14.992415557075,14.4046538520043,15.5584177194306
"301",2015-03-31 17:00:00,1,-28.76,-28.7178609143372,-28.8056146344801,-28.6325538670275
"302",2015-03-31 17:00:00,2,15.71,15.9908497636814,15.5157024497125,16.4597145477497
"303",2015-03-31 17:00:00,3,29.48,29.6621970306339,29.1334778334972,30.1539437870403
"304",2015-03-31 17:00:00,4,15.37,15.311945526144,14.8659765589764,15.7234700822796
"305",2015-03-31 17:00:00,5,-20.14,-20.144507688088,-20.4533701621772,-19.8308134248714
"306",2015-03-31 17:00:00,6,-10.89,-10.7313461732871,-11.2127971706737,-10.2604121126588
"307",2015-03-31 17:00:00,7,33.32,33.3199999999961,33.3199999989148,33.3200000010981
"308",2015-03-31 17:00:00,8,4.73,4.68435437136105,4.50773231227368,4.86100203485098
"309",2015-03-31 17:00:00,9,4.01,4.41146865623094,3.88632865618476,4.87843119075876
"310",2015-03-31 17:00:00,10,2.96,3.74575729739252,3.11366415658165,4.40738104161943
"311",2015-03-31 17:00:00,11,-12.93,-12.9718222770536,-13.0304193908789,-12.9133841844753
"312",2015-03-31 17:00:00,12,-27.58,-27.5727160093073,-27.6897284054355,-27.4704225445898
"313",2015-03-31 17:00:00,13,-17.17,-17.1344734584644,-17.231807662344,-17.0237347797325
"314",2015-03-31 17:00:00,14,-12.29,-12.2471664244185,-12.2862091755623,-12.2055269947153
"315",2015-03-31 17:00:00,15,-20.7,-20.7302554543847,-20.8538805362338,-20.5990929571742
"316",2015-03-31 17:00:00,16,-17.81,-17.7949621823444,-17.8736745597551,-17.7041633556099
"317",2015-03-31 17:00:00,17,-13.87,-13.8399720089223,-14.0339967735106,-13.6406406525194
"318",2015-03-31 17:00:00,18,-7.91,-7.51017112255507,-7.95337226151266,-7.07997431178252
"319",2015-03-31 17:00:00,19,20.97,21.0019815616947,20.5456609752473,21.4618286006656
"320",2015-03-31 17:00:00,20,-9.52,-9.37705664895261,-9.65422504572516,-9.10807115129381
"321",2015-03-31 17:00:00,21,-9.88,-9.84119591504811,-9.91115595776869,-9.76149552134827
"322",2015-03-31 17:00:00,22,-23.14,-23.1400000000007,-23.140000000648,-23.1399999993825
"323",2015-03-31 17:00:00,23,-24.2,-24.2245883078202,-24.3489963621721,-24.1040641189574
"324",2015-03-31 17:00:00,24,14.27,14.4040115227954,13.908415467706,14.8942586316108
"325",2015-03-31 17:00:00,25,-24.95,-24.9692288377957,-25.0616239803402,-24.8812347090537
"326",2015-03-31 17:00:00,26,6.47,6.74798080488524,6.28856105515489,7.27964196117868
"327",2015-03-31 17:00:00,27,31.76,31.6720501134943,31.3598043213354,31.9783930139975
"328",2015-03-31 17:00:00,28,-11.57,-11.4020954811857,-11.7580486613792,-11.0536370571167
"329",2015-03-31 17:00:00,29,17.64,17.9886001010907,17.3644469477213,18.6190807485497
"330",2015-03-31 17:00:00,30,14.58,14.9548009333649,14.4119533567223,15.487734935899
"331",2015-06-30 17:00:00,1,-28.69,-28.7477621247871,-28.8367838705444,-28.6588485369295
"332",2015-06-30 17:00:00,2,15.76,15.7792241523902,15.3332627837704,16.2379850717203
"333",2015-06-30 17:00:00,3,29.62,29.5305893157893,28.977482254998,30.0550302549285
"334",2015-06-30 17:00:00,4,15.31,15.2071568367616,14.777648998684,15.6379795932291
"335",2015-06-30 17:00:00,5,-20.84,-20.6020221456701,-20.9258399290389,-20.2809526359531
"336",2015-06-30 17:00:00,6,-10.9,-10.8933134641311,-11.3697232023635,-10.4809148567015
"337",2015-06-30 17:00:00,7,33.01,33.009999999995,33.0099999988495,33.010000001211
"338",2015-06-30 17:00:00,8,4.5,4.49285182751794,4.31743132657679,4.66622963141151
"339",2015-06-30 17:00:00,9,3.99,4.40557782160077,3.89745024845272,4.91347558090009
"340",2015-06-30 17:00:00,10,2.95999999999999,3.74406078660359,3.09045999214184,4.36071601262607
"341",2015-06-30 17:00:00,11,-13.03,-13.0131810019975,-13.0785152934397,-12.9475104777696
"342",2015-06-30 17:00:00,12,-27.42,-27.5632511743551,-27.6687931927396,-27.4445832531598
"343",2015-06-30 17:00:00,13,-17.01,-17.1310604849019,-17.2361566256633,-17.0213298871944
"344",2015-06-30 17:00:00,14,-12.26,-12.3205911468604,-12.3617729493748,-12.2833621096094
"345",2015-06-30 17:00:00,15,-20.59,-20.6451862978732,-20.7755166217071,-20.518639472855
"346",2015-06-30 17:00:00,16,-17.71,-17.7763611327736,-17.8700017313779,-17.6920011010252
"347",2015-06-30 17:00:00,17,-13.77,-13.72961996129,-13.9391080964978,-13.5388466405382
"348",2015-06-30 17:00:00,18,-7.78,-7.41099327086966,-7.86780291831868,-6.98115164470502
"349",2015-06-30 17:00:00,19,20.65,20.6502723765782,20.2486389615739,21.100362098652
"350",2015-06-30 17:00:00,20,-9.4,-9.27894844041774,-9.55504383819506,-9.00275302358085
"351",2015-06-30 17:00:00,21,-9.81,-9.78540937908905,-9.85870687685634,-9.71004753019218
"352",2015-06-30 17:00:00,22,-23.25,-23.2499999999993,-23.2500000006645,-23.2499999993572
"353",2015-06-30 17:00:00,23,-24.03,-24.1428005485342,-24.2566222565976,-24.018988965185
"354",2015-06-30 17:00:00,24,14.05,14.2008664565146,13.6753624697961,14.7376127434133
"355",2015-06-30 17:00:00,25,-24.76,-24.8390003025904,-24.9302328425047,-24.7414298862735
"356",2015-06-30 17:00:00,26,6.47,6.59729137727633,6.10693599118001,7.10013035320548
"357",2015-06-30 17:00:00,27,31.33,31.2618001697136,30.9544359487934,31.5838052988114
"358",2015-06-30 17:00:00,28,-11.42,-11.2356206979209,-11.5920676890633,-10.8896467241791
"359",2015-06-30 17:00:00,29,17.38,17.441755993807,16.809188405822,18.086273599548
"360",2015-06-30 17:00:00,30,14.43,14.6329610998062,14.0895260072119,15.189868633998
"361",2015-09-30 17:00:00,1,-28.6,-28.6120160731193,-28.7013328140892,-28.5257922694039
"362",2015-09-30 17:00:00,2,15.61,15.5620941772649,15.1110459535933,15.9930382785825
"363",2015-09-30 17:00:00,3,29.91,29.6236271124612,29.1142825084647,30.1569994138731
"364",2015-09-30 17:00:00,4,14.96,15.0757431939577,14.6651116277433,15.472346367605
"365",2015-09-30 17:00:00,5,-21,-21.0778857384428,-21.4191663057252,-20.7742124023152
"366",2015-09-30 17:00:00,6,-10.75,-10.633632767112,-11.0806479052287,-10.1997395671244
"367",2015-09-30 17:00:00,7,32.56,32.5599999999893,32.559999998887,32.5600000011338
"368",2015-09-30 17:00:00,8,4.11,4.16615393697962,4.00147006885063,4.33583686169883
"369",2015-09-30 17:00:00,9,4.4,4.4738433396843,3.94151188316425,4.96877486431989
"370",2015-09-30 17:00:00,10,3.19,3.45144429024847,2.8400822373897,4.06161609371078
"371",2015-09-30 17:00:00,11,-12.88,-12.866700034788,-12.9296921249206,-12.8046473142524
"372",2015-09-30 17:00:00,12,-27.08,-27.0589318407388,-27.164626413289,-26.9590726953892
"373",2015-09-30 17:00:00,13,-16.87,-16.8729771821054,-16.9907884963631,-16.7722598745164
"374",2015-09-30 17:00:00,14,-12.26,-12.2610919287207,-12.3011590820697,-12.2194537986378
"375",2015-09-30 17:00:00,15,-20.32,-20.298680892679,-20.4311797338996,-20.1777647078251
"376",2015-09-30 17:00:00,16,-17.62,-17.6199641688078,-17.7018260329875,-17.5319495129513
"377",2015-09-30 17:00:00,17,-13.53,-13.4742679615404,-13.6690239404822,-13.3045265807301
"378",2015-09-30 17:00:00,18,-7.49,-7.47526855518759,-7.90325581195983,-7.04580454002774
"379",2015-09-30 17:00:00,19,20.58,20.686867466364,20.2370043791833,21.1163150180322
"380",2015-09-30 17:00:00,20,-9.21,-9.19424731109035,-9.48096481151808,-8.90435276311675
"381",2015-09-30 17:00:00,21,-9.67,-9.70908235653656,-9.77531005660599,-9.63724392534136
"382",2015-09-30 17:00:00,22,-23.23,-23.2300000000011,-23.230000000612,-23.229999999344
"383",2015-09-30 17:00:00,23,-23.86,-23.8421709904802,-23.9627762160554,-23.726329050121
"384",2015-09-30 17:00:00,24,14.41,14.4330898107852,13.9230277693734,14.9539394933252
"385",2015-09-30 17:00:00,25,-24.45,-24.4336104751595,-24.5282206153082,-24.3407390591569
"386",2015-09-30 17:00:00,26,6.93,6.8541630951248,6.36953969424736,7.35371184658049
"387",2015-09-30 17:00:00,27,31.12,31.2336288113433,30.9259747307407,31.5369007931444
"388",2015-09-30 17:00:00,28,-11.12,-11.1148487388908,-11.4614642131652,-10.7403600707729
"389",2015-09-30 17:00:00,29,17.58,17.4223587614533,16.7678811043825,18.0307116489369
"390",2015-09-30 17:00:00,30,14.62,14.6309841168922,14.0624349227015,15.2115449888071
"391",2015-12-31 17:00:00,1,-28.85,-28.8424247481501,-28.9278463851333,-28.7475034143404
"392",2015-12-31 17:00:00,2,15.67,15.6126277985324,15.1527621660612,16.0720208448897
"393",2015-12-31 17:00:00,3,30.13,29.9163521666285,29.3502824590577,30.4554780803879
"394",2015-12-31 17:00:00,4,14.58,14.7893915008642,14.3898502409149,15.1739285688417
"395",2015-12-31 17:00:00,5,-21.47,-21.505584251234,-21.8280016475171,-21.1872675575236
"396",2015-12-31 17:00:00,6,-10.78,-10.6379356014919,-11.0946694243731,-10.1672199633008
"397",2015-12-31 17:00:00,7,32.16,32.1599999999939,32.1599999989218,32.1600000010993
"398",2015-12-31 17:00:00,8,3.67,3.67310036998699,3.50407804622974,3.84800430519633
"399",2015-12-31 17:00:00,9,4.56,4.55351393661449,4.03696086714982,5.08215612028057
"400",2015-12-31 17:00:00,10,3.15,3.43818117846422,2.77902405248491,4.06489889862531
"401",2015-12-31 17:00:00,11,-12.86,-12.8772023167147,-12.9375763972682,-12.8182484297933
"402",2015-12-31 17:00:00,12,-27.68,-27.6641840098518,-27.7779203691589,-27.552579300459
"403",2015-12-31 17:00:00,13,-17.1,-17.1021523476701,-17.2131579592513,-16.9958967584745
"404",2015-12-31 17:00:00,14,-12.53,-12.5271970925855,-12.5684339903018,-12.4851397730883
"405",2015-12-31 17:00:00,15,-20.31,-20.3421580010543,-20.467090202773,-20.2124217239234
"406",2015-12-31 17:00:00,16,-17.8,-17.8251815488096,-17.9192735317398,-17.7406910206792
"407",2015-12-31 17:00:00,17,-13.87,-13.8190194835765,-14.0063023412931,-13.6238764262556
"408",2015-12-31 17:00:00,18,-7.91,-7.70881794943511,-8.17369390314877,-7.2525798129255
"409",2015-12-31 17:00:00,19,20.28,20.3930192065697,19.9100323513775,20.8038471677706
"410",2015-12-31 17:00:00,20,-9.27,-9.22654983770729,-9.50833325973636,-8.9517740817489
"411",2015-12-31 17:00:00,21,-9.98,-9.99023543882431,-10.0642170980647,-9.91775639793114
"412",2015-12-31 17:00:00,22,-23.54,-23.5399999999993,-23.5400000006286,-23.5399999994056
"413",2015-12-31 17:00:00,23,-23.91,-23.9186073120746,-24.0395113881668,-23.803202406617
"414",2015-12-31 17:00:00,24,14.42,14.445034755497,13.9502310751553,14.9732724101763
"415",2015-12-31 17:00:00,25,-24.33,-24.3387642471686,-24.4354286838901,-24.2436724237694
"416",2015-12-31 17:00:00,26,7.21,7.23458962341097,6.73797313066331,7.76148443309138
"417",2015-12-31 17:00:00,27,31.05,31.085278498749,30.7599592470471,31.4025041560755
"418",2015-12-31 17:00:00,28,-11.28,-11.1881684379274,-11.5482383701353,-10.82678892451
"419",2015-12-31 17:00:00,29,17.19,17.2010712209041,16.5598328254471,17.8150964580592
"420",2015-12-31 17:00:00,30,14.29,14.4842544711643,13.9228433889656,15.0698399482144
"421",2016-03-31 17:00:00,1,-28.97,-29.0505019582734,-29.1350819085981,-28.959722830366
"422",2016-03-31 17:00:00,2,15.68,16.2420487930107,15.8205959125272,16.6697197709807
"423",2016-03-31 17:00:00,3,31.29,31.6345890375815,31.0904257723988,32.1517057685362
"424",2016-03-31 17:00:00,4,14.4,15.1010765173645,14.6855512278699,15.5252179316218
"425",2016-03-31 17:00:00,5,-22.21,-22.5392630487713,-22.8668988105912,-22.2126554861682
"426",2016-03-31 17:00:00,6,-9.91,-9.50527803079073,-9.96857647544135,-9.04608418252561
"427",2016-03-31 17:00:00,7,31.67,31.6699999999977,31.6699999988435,31.6700000011267
"428",2016-03-31 17:00:00,8,3.17,2.9253209165251,2.765799402796,3.10177544872882
"429",2016-03-31 17:00:00,9,5.56,5.97677966942377,5.51666940118309,6.46414689324231
"430",2016-03-31 17:00:00,10,3.84,4.42242781093496,3.76589532779143,5.06582526489992
"431",2016-03-31 17:00:00,11,-12.65,-12.6452673541832,-12.7030000275058,-12.5817920693547
"432",2016-03-31 17:00:00,12,-27.27,-27.2310442518654,-27.3476043753041,-27.119530046374
"433",2016-03-31 17:00:00,13,-17.32,-17.3237375766538,-17.430737885103,-17.2133176726946
"434",2016-03-31 17:00:00,14,-12.84,-12.8686449557567,-12.9094949185232,-12.8306947087876
"435",2016-03-31 17:00:00,15,-20,-19.9535892638607,-20.082941522736,-19.8145357204024
"436",2016-03-31 17:00:00,16,-18.15,-18.2035849909359,-18.287531616944,-18.1160266175325
"437",2016-03-31 17:00:00,17,-13.26,-13.0621436336017,-13.2630451939316,-12.8751862220088
"438",2016-03-31 17:00:00,18,-6.75,-6.18225269001085,-6.632522716877,-5.75786855691115
"439",2016-03-31 17:00:00,19,20.68,21.4533258219526,21.0150041324096,21.8976377937573
"440",2016-03-31 17:00:00,20,-8.64,-8.39941882178966,-8.66961149457459,-8.12741523029209
"441",2016-03-31 17:00:00,21,-9.95,-9.93605122851118,-10.0082273917601,-9.86013063442277
"442",2016-03-31 17:00:00,22,-23.88,-23.8800000000018,-23.8800000005976,-23.8799999993632
"443",2016-03-31 17:00:00,23,-23.8,-23.7575492554371,-23.8767449085359,-23.6364445129918
"444",2016-03-31 17:00:00,24,16.17,16.8228544177504,16.3059182065753,17.3037678618931
"445",2016-03-31 17:00:00,25,-23.83,-23.7964442148189,-23.8978156005973,-23.6993471588214
"446",2016-03-31 17:00:00,26,9.21,10.0046538527256,9.50692001652268,10.518576207245
"447",2016-03-31 17:00:00,27,31.35,31.7534725728545,31.4349628908516,32.0584678769545
"448",2016-03-31 17:00:00,28,-10.46,-10.0705144427173,-10.4517974668352,-9.70713144100431
"449",2016-03-31 17:00:00,29,17.79,18.9251095803666,18.2893900380956,19.5359872267532
"450",2016-03-31 17:00:00,30,14.93,15.8417635655414,15.256697095682,16.3900966034242
"451",2016-06-30 17:00:00,1,-29.97,-29.9109752770237,-29.9980064222144,-29.8223389782084
"452",2016-06-30 17:00:00,2,16.64,17.1038695923801,16.7038263968447,17.5564629154816
"453",2016-06-30 17:00:00,3,33.09,33.3856647211515,32.842639198477,33.9151246387904
"454",2016-06-30 17:00:00,4,14.95,15.5026863529785,15.134123388101,15.8918802632087
"455",2016-06-30 17:00:00,5,-24.61,-24.6990947717114,-25.0020138436163,-24.3654335540115
"456",2016-06-30 17:00:00,6,-9.42,-9.22936708734279,-9.69321956706885,-8.76968664169902
"457",2016-06-30 17:00:00,7,32.01,32.0099999999969,32.0099999988742,32.0100000011068
"458",2016-06-30 17:00:00,8,1.91,1.86978008424977,1.69527137234096,2.03777291982524
"459",2016-06-30 17:00:00,9,6.69,6.762878576155,6.22022073655421,7.25976869525216
"460",2016-06-30 17:00:00,10,4.71,4.92533857768809,4.31582607237588,5.56276639588525
"461",2016-06-30 17:00:00,11,-12.69,-12.6708822672366,-12.7339292938785,-12.6069702120559
"462",2016-06-30 17:00:00,12,-26.97,-26.9770355713455,-27.0918071155122,-26.8705115773856
"463",2016-06-30 17:00:00,13,-17.76,-17.7300110499981,-17.8338009523279,-17.6221065614362
"464",2016-06-30 17:00:00,14,-13.64,-13.6274953327768,-13.66597710423,-13.5887666929512
"465",2016-06-30 17:00:00,15,-19.76,-19.8014989226073,-19.936934280214,-19.678242898718
"466",2016-06-30 17:00:00,16,-18.97,-19.0152632407833,-19.1009581121388,-18.928471236471
"467",2016-06-30 17:00:00,17,-12.49,-12.4363423721898,-12.6232802908189,-12.2360924033636
"468",2016-06-30 17:00:00,18,-5.39,-5.2581797580457,-5.68665897749504,-4.80847678090338
"469",2016-06-30 17:00:00,19,23.39,23.66014351036,23.2315561319305,24.0926666439119
"470",2016-06-30 17:00:00,20,-7.91,-7.84448401917401,-8.13590432456064,-7.56883938160202
"471",2016-06-30 17:00:00,21,-9.98,-9.96452348090731,-10.0350529794961,-9.89011446775308
"472",2016-06-30 17:00:00,22,-24.45,-24.450000000001,-24.4500000006379,-24.4499999993721
"473",2016-06-30 17:00:00,23,-23.75,-23.7618072052597,-23.88995842924,-23.643951353753
"474",2016-06-30 17:00:00,24,18.26,18.3937858113938,17.8578472744891,18.9089252283825
"475",2016-06-30 17:00:00,25,-23.82,-23.83357865986,-23.9314067243909,-23.7384007478489
"476",2016-06-30 17:00:00,26,11.24,11.3851468624945,10.877478966394,11.8830383228702
"477",2016-06-30 17:00:00,27,33.3,33.4058182748506,33.0894423311177,33.7297582981946
"478",2016-06-30 17:00:00,28,-9.38,-9.27559003319929,-9.63215935149406,-8.92559627126582
"479",2016-06-30 17:00:00,29,20.51,20.9973506187663,20.3686094050488,21.6324884745543
"480",2016-06-30 17:00:00,30,17.42,17.7054406565738,17.0705747695345,18.2451619287199
"481",2016-09-30 17:00:00,1,-30.17,-30.1855465720853,-30.2779724466096,-30.0892454795844
"482",2016-09-30 17:00:00,2,17.83,17.5654393058718,17.1364801575509,17.9809852470666
"483",2016-09-30 17:00:00,3,33.61,33.3322585641651,32.7995536305381,33.8611098620105
"484",2016-09-30 17:00:00,4,17.02,17.1454925589595,16.7437514444023,17.5460427760704
"485",2016-09-30 17:00:00,5,-25.33,-25.0448367019057,-25.3443248859949,-24.7419893482822
"486",2016-09-30 17:00:00,6,-8.49,-8.95967232856941,-9.40449869634999,-8.48387782749182
"487",2016-09-30 17:00:00,7,32.01,32.0100000000041,32.009999998856,32.0100000011476
"488",2016-09-30 17:00:00,8,1.34,1.38070156656699,1.21013301827022,1.56353635695459
"489",2016-09-30 17:00:00,9,7.63,7.22994943435251,6.75769510697942,7.73253965415321
"490",2016-09-30 17:00:00,10,5.32,5.50108274104944,4.83812770468293,6.13281413115454
"491",2016-09-30 17:00:00,11,-12.51,-12.5461980932909,-12.6064820175357,-12.4830840293398
"492",2016-09-30 17:00:00,12,-26.31,-26.3947741093822,-26.510600736999,-26.2828212371908
"493",2016-09-30 17:00:00,13,-17.24,-17.3214326134031,-17.431764730473,-17.2142152626683
"494",2016-09-30 17:00:00,14,-13.93,-13.9045530450995,-13.9460140459199,-13.866796363444
"495",2016-09-30 17:00:00,15,-19.49,-19.5746018100861,-19.693844723523,-19.4451533198157
"496",2016-09-30 17:00:00,16,-19.17,-19.1120464100904,-19.1936799545187,-19.0234637645193
"497",2016-09-30 17:00:00,17,-11.61,-11.9189990803676,-12.108753507906,-11.7152199362489
"498",2016-09-30 17:00:00,18,-4.34,-4.69822191013336,-5.13067472506875,-4.26432132899698
"499",2016-09-30 17:00:00,19,25.36,24.7803705172721,24.3187600791289,25.1890210920557
"500",2016-09-30 17:00:00,20,-7.29,-7.66548589779344,-7.9309543385166,-7.38845195258986
"501",2016-09-30 17:00:00,21,-9.93,-9.98430908239093,-10.0643146343611,-9.90667781663231
"502",2016-09-30 17:00:00,22,-24.53,-24.530000000003,-24.530000000597,-24.5299999993448
"503",2016-09-30 17:00:00,23,-23.19,-23.2767063811592,-23.4089305114454,-23.1561738285379
"504",2016-09-30 17:00:00,24,19.51,18.8580224544235,18.3619862971984,19.3866232954338
"505",2016-09-30 17:00:00,25,-22.99,-23.0390352013041,-23.1285234848408,-22.9466496313803
"506",2016-09-30 17:00:00,26,12.52,11.9764481090082,11.4796467623363,12.470858976623
"507",2016-09-30 17:00:00,27,34.76,34.303322138246,33.9682840582985,34.6173045644134
"508",2016-09-30 17:00:00,28,-8.32,-8.77528243022832,-9.14023527806309,-8.42867501777497
"509",2016-09-30 17:00:00,29,22.7,22.0275738656501,21.3924307427446,22.634598552292
"510",2016-09-30 17:00:00,30,19.19,18.435197812787,17.9077791421586,19.0223617962635
"511",2016-12-31 17:00:00,1,-30.37,-30.360768985484,-30.4621459860033,-30.2707956466309
"512",2016-12-31 17:00:00,2,17.75,17.7297038140666,17.3261368279775,18.1869716789042
"513",2016-12-31 17:00:00,3,33.85,33.8001981782259,33.2418698674127,34.3785206394443
"514",2016-12-31 17:00:00,4,17.06,16.9487958563625,16.5229885574119,17.356919487946
"515",2016-12-31 17:00:00,5,-25.56,-25.3785996461771,-25.6908347130446,-25.0481432956528
"516",2016-12-31 17:00:00,6,-8.9,-8.99503416253319,-9.45845297109896,-8.542580746697
"517",2016-12-31 17:00:00,7,32.25,32.2500000000005,32.2499999988885,32.2500000010843
"518",2016-12-31 17:00:00,8,1.15,1.32103790074208,1.14201370858339,1.50046278468166
"519",2016-12-31 17:00:00,9,7.61,7.41414957295015,6.91181842731267,7.91296156130993
"520",2016-12-31 17:00:00,10,5.17,5.52822091515529,4.88701327296591,6.15737661400485
"521",2016-12-31 17:00:00,11,-12.48,-12.4890971403222,-12.5498109915508,-12.426858887946
"522",2016-12-31 17:00:00,12,-26.27,-26.2799769019526,-26.3946775780297,-26.1811946118353
"523",2016-12-31 17:00:00,13,-17.3,-17.3374528817384,-17.452019436654,-17.2381261273646
"524",2016-12-31 17:00:00,14,-14.17,-14.2118400396544,-14.2530465918291,-14.1729449026293
"525",2016-12-31 17:00:00,15,-19.51,-19.4967908899809,-19.6227655040835,-19.3712181662645
"526",2016-12-31 17:00:00,16,-19.36,-19.3670539728984,-19.4564044702113,-19.2774291562573
"527",2016-12-31 17:00:00,17,-11.48,-11.5136407446675,-11.6885746069315,-11.3171847571714
"528",2016-12-31 17:00:00,18,-4.2,-4.25243321506778,-4.6898163332855,-3.79511026350867
"529",2016-12-31 17:00:00,19,25.64,25.4637224139198,25.03463371622,25.9135094351303
"530",2016-12-31 17:00:00,20,-7.31,-7.38241124406449,-7.66660932703468,-7.09671979112805
"531",2016-12-31 17:00:00,21,-10.02,-9.980095624357,-10.0502132174643,-9.89657695434435
"532",2016-12-31 17:00:00,22,-24.57,-24.5700000000005,-24.570000000614,-24.5699999993615
"533",2016-12-31 17:00:00,23,-23.21,-23.2210980074662,-23.3449939221498,-23.1031952534628
"534",2016-12-31 17:00:00,24,19.45,19.1867104021013,18.7078914726523,19.6789458980448
"535",2016-12-31 17:00:00,25,-22.9,-22.941067126737,-23.0418215127776,-22.8527032885807
"536",2016-12-31 17:00:00,26,12.67,12.4622183441824,11.9615203192621,13.0326291126158
"537",2016-12-31 17:00:00,27,34.83,34.7595877779474,34.4784766305988,35.0533916545714
"538",2016-12-31 17:00:00,28,-8.22,-8.39451229751674,-8.74452714578692,-8.03026182832156
"539",2016-12-31 17:00:00,29,22.93,22.7125906014347,22.117530787265,23.3708262183696
"540",2016-12-31 17:00:00,30,19.19,19.0296121658458,18.4464678910248,19.5916366956687
"541",2017-03-31 17:00:00,1,-30.55,-30.3955677868806,-30.4890235267563,-30.2991746559537
"542",2017-03-31 17:00:00,2,17.7,17.3733737902492,16.9317743169705,17.8440364173902
"543",2017-03-31 17:00:00,3,33.78,33.5491780673213,33.0060416681024,34.0626532824015
"544",2017-03-31 17:00:00,4,16.88,16.2616150525216,15.8555857698597,16.679922324408
"545",2017-03-31 17:00:00,5,-25.88,-25.3918523331292,-25.6903931644938,-25.0684882669043
"546",2017-03-31 17:00:00,6,-9.02,-9.32105104626013,-9.7788860351259,-8.84141210754938
"547",2017-03-31 17:00:00,7,32.06,32.0599999999973,32.0599999989212,32.0600000010766
"548",2017-03-31 17:00:00,8,0.970000000000002,1.28140949430475,1.11417119639086,1.45024929855961
"549",2017-03-31 17:00:00,9,7.48,7.16277600140267,6.62204155315917,7.64653214139772
"550",2017-03-31 17:00:00,10,5.11,5.0107796315179,4.41529145311658,5.64337522244062
"551",2017-03-31 17:00:00,11,-12.56,-12.5388983648393,-12.5990435391221,-12.4811757289663
"552",2017-03-31 17:00:00,12,-26.28,-26.2894260334398,-26.3986412486397,-26.1816188148804
"553",2017-03-31 17:00:00,13,-17.53,-17.4529590552701,-17.5597035196417,-17.3508611633548
"554",2017-03-31 17:00:00,14,-14.57,-14.5094503262651,-14.548121149964,-14.4672451638421
"555",2017-03-31 17:00:00,15,-19.55,-19.574136677026,-19.7002733234096,-19.4589301297024
"556",2017-03-31 17:00:00,16,-19.63,-19.5459257990085,-19.6340218300948,-19.4632933505525
"557",2017-03-31 17:00:00,17,-11.48,-11.5791142643204,-11.7782942893886,-11.3735084854809
"558",2017-03-31 17:00:00,18,-4.13,-4.54831457682127,-5.00323262250252,-4.11319399660588
"559",2017-03-31 17:00:00,19,25.64,24.9804318230125,24.541719456084,25.380298967437
"560",2017-03-31 17:00:00,20,-7.38,-7.44724101185961,-7.7083381789608,-7.15151509916354
"561",2017-03-31 17:00:00,21,-10.07,-10.0589271269652,-10.130284612655,-9.98654564293163
"562",2017-03-31 17:00:00,22,-24.68,-24.6800000000021,-24.6800000006515,-24.6799999994017
"563",2017-03-31 17:00:00,23,-23.29,-23.3108258905347,-23.4358407004564,-23.193699933405
"564",2017-03-31 17:00:00,24,19.33,18.7649510507783,18.248081580001,19.2530084048499
"565",2017-03-31 17:00:00,25,-22.97,-22.959434978769,-23.0544925435797,-22.8675596297219
"566",2017-03-31 17:00:00,26,12.66,12.0514666886201,11.5223200782374,12.5480024164541
"567",2017-03-31 17:00:00,27,34.78,34.4303578415362,34.1157100244544,34.7186455798646
"568",2017-03-31 17:00:00,28,-8.26,-8.54766965606978,-8.89430870240145,-8.17757934310125
"569",2017-03-31 17:00:00,29,22.94,22.0371443125454,21.4448953889515,22.6485362512627
"570",2017-03-31 17:00:00,30,19.17,18.5196580078944,17.962005843267,19.0839530023813
"571",2017-06-30 17:00:00,1,-30.62,-30.7067241449397,-30.8023855826727,-30.6210407211006
"572",2017-06-30 17:00:00,2,17.76,17.4496596201602,16.9798455193566,17.9040069448694
"573",2017-06-30 17:00:00,3,33.69,33.4353685824614,32.8465621225306,33.9173015405045
"574",2017-06-30 17:00:00,4,16.97,16.4028842038648,16.0018773280411,16.8355826056294
"575",2017-06-30 17:00:00,5,-26.15,-26.3316370542619,-26.6485122530375,-26.0120449704367
"576",2017-06-30 17:00:00,6,-9.29,-9.29359301185499,-9.77563615072925,-8.86064463220912
"577",2017-06-30 17:00:00,7,31.66,31.6600000000017,31.6599999988572,31.6600000011305
"578",2017-06-30 17:00:00,8,0.719999999999999,0.741844972832969,0.568432315223567,0.912309721671605
"579",2017-06-30 17:00:00,9,7.47,7.63531439338607,7.11665514734324,8.12578246185724
"580",2017-06-30 17:00:00,10,5.09999999999999,5.30005988701112,4.63755441977121,5.92357504945047
"581",2017-06-30 17:00:00,11,-12.56,-12.5911726629147,-12.6500783304286,-12.5327441738303
